k_star,persistence,replication,reference,k,gap,se,log_w,argmax_is_1
4,0.95,1,gaussian,6,0.2240122954684911,0.06416204342311155,3.770493967114357,0
4,0.95,1,lognormal,1,-0.18175665141362973,0.05184819140178418,6.856290746612976,0
4,0.95,1,lognormal,2,-0.09209034655051873,0.07382774171974733,5.804094803154853,0
4,0.95,1,lognormal,3,-0.056330390338015235,0.0673316510822653,5.1341726299513795,0
4,0.95,1,lognormal,4,-0.07728853432113159,0.11205505224286831,4.638169010547075,0
4,0.95,1,lognormal,5,0.039463512979433624,0.13808106850091065,4.147769548164914,0
4,0.95,1,lognormal,6,0.054655682681481466,0.11031836199331148,3.770493967114357,0
4,0.95,2,uniform,1,1.9698030807890277,0.01778238285116708,8.408943015520382,1
4,0.95,2,uniform,2,1.9094292300263174,0.012456250120636376,7.092305198052994,1
4,0.95,2,uniform,3,1.8373316558738733,0.018814037614953514,6.346788116742529,1
4,0.95,2,uniform,4,1.715940479768892,0.024168862948739028,5.891811378751737,1
4,0.95,2,uniform,5,1.6582027532160604,0.02314835433904849,5.503953059364855,1
4,0.95,2,uniform,6,1.635824967403364,0.021738045319706023,5.153528089053743,1
4,0.95,2,gaussian,1,0.0219106038986272,0.02776206123662689,8.408943015520382,0
4,0.95,2,gaussian,2,0.3092009383492691,0.03788604791577754,7.092305198052994,0
4,0.95,2,gaussian,3,0.4117819514051737,0.04322597721880243,6.346788116742529,0
4,0.95,2,gaussian,4,0.3750790501586794,0.04883130786211196,5.891811378751737,0
4,0.95,2,gaussian,5,0.359672040757153,0.054054534429567265,5.503953059364855,0
4,0.95,2,gaussian,6,0.3864494026258951,0.06862758793283137,5.153528089053743,0
4,0.95,2,lognormal,1,-0.9765372479055578,0.068496136342121,8.408943015520382,0
4,0.95,2,lognormal,2,-0.5952399677622005,0.1279669932324254,7.092305198052994,0
4,0.95,2,lognormal,3,-0.47218337887716544,0.12371239276483359,6.346788116742529,0
4,0.95,2,lognormal,4,-0.5101616307223464,0.11001748013593182,5.891811378751737,0
4,0.95,2,lognormal,5,-0.5812227228661238,0.12344393130678466,5.503953059364855,0
4,0.95,2,lognormal,6,-0.5914869291846099,0.14403269383375758,5.153528089053743,0
4,0.95,3,uniform,1,0.9065628579919967,0.02033573035598828,6.693736111454188,1
4,0.95,3,uniform,2,0.5339983257353902,0.012920749951042752,5.6721199253474275,1
4,0.95,3,uniform,3,0.42771818809473405,0.02012788202699219,4.9715551743272375,1
4,0.95,3,uniform,4,0.40773704734370764,0.019106081663423605,4.4149995071342385,1
4,0.95,3,uniform,5,0.3398015757825359,0.016124240532558905,4.031299854626279,1
4,0.95,3,uniform,6,0.3501886244503347,0.018313025645679163,3.6458856977136604,1
4,0.95,3,gaussian,1,-0.014261846047799231,0.038234468513748586,6.693736111454188,0
4,0.95,3,gaussian,2,0.006541537669149555,0.03461078664238714,5.6721199253474275,0
4,0.95,3,gaussian,3,0.06552046541146517,0.047063214349535684,4.9715551743272375,0
4,0.95,3,gaussian,4,0.13373492236227502,0.03490159480500583,4.4149995071342385,0
4,0.95,3,gaussian,5,0.14020703232331844,0.05434265766434305,4.031299854626279,0
4,0.95,3,gaussian,6,0.1729554491494425,0.05984191570927936,3.6458856977136604,0
4,0.95,3,lognormal,1,0.16366820314429997,0.06708553449457264,6.693736111454188,0
4,0.95,3,lognormal,2,0.22346721588223328,0.08437908463731346,5.6721199253474275,0
4,0.95,3,lognormal,3,0.2787975150741433,0.0698338511895293,4.9715551743272375,0
4,0.95,3,lognormal,4,0.37476694545042033,0.091661733409904,4.4149995071342385,0
4,0.95,3,lognormal,5,0.3861408460618616,0.11842513957447948,4.031299854626279,0
4,0.95,3,lognormal,6,0.4107234659599004,0.1292182055474184,3.6458856977136604,0
4,0.95,4,uniform,1,1.596609565519838,0.022206761348637225,6.355132679286344,1
4,0.95,4,uniform,2,0.9970964826777298,0.03218502768146201,5.564270367139209,1
4,0.95,4,uniform,3,1.065029162382518,0.023965735367080843,4.680173277792808,1
4,0.95,4,uniform,4,1.0114378596686215,0.02397041364327673,4.1646161166613656,1
4,0.95,4,uniform,5,1.0187325930202382,0.01982796240890074,3.7034351745488703,1
4,0.95,4,uniform,6,0.9442163635537524,0.019255822883188615,3.4143703932737344,1
4,0.95,4,gaussian,1,0.001448762542334947,0.04126348376678796,6.355132679286344,0
4,0.95,4,gaussian,2,-0.22774260475102626,0.047622594397306525,5.564270367139209,0
4,0.95,4,gaussian,3,0.02541948374156533,0.05080906824072676,4.680173277792808,0
4,0.95,4,gaussian,4,0.04944966145361107,0.06140526135167138,4.1646161166613656,0
4,0.95,4,gaussian,5,0.13574197282717027,0.06468629001811567,3.7034351745488703,0
4,0.95,4,gaussian,6,0.09282639382442603,0.06497734357593775,3.4143703932737344,0
4,0.95,4,lognormal,1,-0.2683470379289137,0.06352219538381576,6.355132679286344,0
4,0.95,4,lognormal,2,-0.47162100270532115,0.07689335136246916,5.564270367139209,0
4,0.95,4,lognormal,3,-0.19000345321937306,0.07085887130773937,4.680173277792808,0
4,0.95,4,lognormal,4,-0.1961918267541205,0.10440331698226828,4.1646161166613656,0
4,0.95,4,lognormal,5,-0.08093586380134976,0.12222106188834961,3.7034351745488703,0
4,0.95,4,lognormal,6,-0.14928681458211956,0.09690993718226106,3.4143703932737344,0
4,0.95,5,uniform,1,1.453518441489794,0.02290899479966375,6.631552064857133,1
4,0.95,5,uniform,2,1.0836659221004146,0.024418572012857832,5.620744201151551,1
4,0.95,5,uniform,3,1.1360011521545914,0.021874968947520418,4.763073622300892,1
4,0.95,5,uniform,4,1.0778724379163753,0.022572601158904877,4.23640549396617,1
4,0.95,5,uniform,5,0.9899578641716325,0.01749132929711961,3.887952230823026,1
4,0.95,5,uniform,6,0.9413046350414676,0.02300212946209261,3.5506738236353175,1
4,0.95,5,gaussian,1,-0.005519263368600313,0.04004252051881414,6.631552064857133,0
4,0.95,5,gaussian,2,-0.013729560253737283,0.042096271192148364,5.620744201151551,0
4,0.95,5,gaussian,3,0.21037753034421414,0.04189656019503398,4.763073622300892,0
4,0.95,5,gaussian,4,0.23709341490616076,0.04116071228757644,4.23640549396617,0
4,0.95,5,gaussian,5,0.17875990776025308,0.0320913421226331,3.887952230823026,0
4,0.95,5,gaussian,6,0.21602067143262182,0.06353668036420557,3.5506738236353175,0
4,0.95,5,lognormal,1,-0.05055473600410121,0.058868657513073935,6.631552064857133,0
4,0.95,5,lognormal,2,-0.018501367119331924,0.08566905819652226,5.620744201151551,0
4,0.95,5,lognormal,3,0.24116468832211524,0.08121677228284621,4.763073622300892,0
4,0.95,5,lognormal,4,0.2511398653951762,0.06297530578521231,4.23640549396617,0
4,0.95,5,lognormal,5,0.17532393201563234,0.11059406241343255,3.887952230823026,0
4,0.95,5,lognormal,6,0.21794647987004545,0.11728823131592993,3.5506738236353175,0
4,0.95,6,uniform,1,1.4959145698025385,0.018655148300924768,6.621836085488724,1
4,0.95,6,uniform,2,1.0017123231423577,0.028850626941901367,5.7216775483509625,1
4,0.95,6,uniform,3,0.808514649063488,0.02032276659637303,5.101982236783307,1
4,0.95,6,uniform,4,0.7352401505949766,0.023007706194090632,4.603536349330462,1
4,0.95,6,uniform,5,0.7197265873702783,0.021121756820238157,4.167530641545781,1
4,0.95,6,uniform,6,0.7067284218361038,0.023286506155284402,3.8139262722284,1
4,0.95,6,gaussian,1,0.0035177096864860147,0.033148436084765524,6.621836085488724,1
4,0.95,6,gaussian,2,-0.12452461288668726,0.034642521313113774,5.7216775483509625,1
4,0.95,6,gaussian,3,-0.14011335781302492,0.04019573570906611,5.101982236783307,1
4,0.95,6,gaussian,4,-0.13284214349948975,0.05635780602868696,4.603536349330462,1
4,0.95,6,gaussian,5,-0.0913193284518874,0.04826457275641513,4.167530641545781,1
4,0.95,6,gaussian,6,-0.05437572124492851,0.05160143019977581,3.8139262722284,1
4,0.95,6,lognormal,1,0.08301459288332591,0.04902287174611071,6.621836085488724,1
4,0.95,6,lognormal,2,-0.017611911126101276,0.06262680570023686,5.7216775483509625,1
4,0.95,6,lognormal,3,-0.032337640496698405,0.07725819828723385,5.101982236783307,1
4,0.95,6,lognormal,4,-0.03131868470827026,0.0838771674578751,4.603536349330462,1
4,0.95,6,lognormal,5,0.03353810612700148,0.1160153884713332,4.167530641545781,1
4,0.95,6,lognormal,6,0.045066901778013424,0.1315309926854512,3.8139262722284,1
4,0.95,7,uniform,1,0.8467579404008108,0.025574136969712124,6.4219525682457475,1
4,0.95,7,uniform,2,0.6992659791328739,0.018304180105078567,5.184540347649847,1
4,0.95,7,uniform,3,0.5382794094582124,0.019943313050391428,4.525111488220789,1
4,0.95,7,uniform,4,0.5239144578348358,0.021017718371080785,3.957661576068945,1
4,0.95,7,uniform,5,0.4936783294203697,0.0184741909013322,3.549715806309498,1
4,0.95,7,uniform,6,0.48739080808779756,0.01824655364438814,3.1883900611399048,1
4,0.95,7,gaussian,1,0.0008854945521834523,0.03408840828288115,6.4219525682457475,0
4,0.95,7,gaussian,2,0.23335151829376777,0.03923762482821966,5.184540347649847,0
4,0.95,7,gaussian,3,0.23258112039712842,0.04488647330090566,4.525111488220789,0
4,0.95,7,gaussian,4,0.32230139016416404,0.03673865033822936,3.957661576068945,0
4,0.95,7,gaussian,5,0.33173486084681025,0.05324048679520387,3.549715806309498,0
4,0.95,7,gaussian,6,0.38403041790879877,0.05020458475822547,3.1883900611399048,0
4,0.95,7,lognormal,1,0.055043167737996335,0.05863157968923268,6.4219525682457475,0
4,0.95,7,lognormal,2,0.3187635527408412,0.08520470389570474,5.184540347649847,0
4,0.95,7,lognormal,3,0.3149595602871198,0.08484683581292764,4.525111488220789,0
4,0.95,7,lognormal,4,0.42954906070134014,0.08932919738834903,3.957661576068945,0
4,0.95,7,lognormal,5,0.449955221035363,0.11169885838187454,3.549715806309498,0
4,0.95,7,lognormal,6,0.4941460659119197,0.13552646652534373,3.1883900611399048,0
4,0.95,8,uniform,1,1.2444311486804054,0.022827302570536976,6.6152833850456645,1
4,0.95,8,uniform,2,0.7616847173074106,0.02187184814392362,5.7152264710740805,1
4,0.95,8,uniform,3,0.6829238078233146,0.02060331988524357,4.981410622417741,1
4,0.95,8,uniform,4,0.7183280771684224,0.018268927756528257,4.365300171236597,1
4,0.95,8,uniform,5,0.7323154949907673,0.02134749682991524,3.897861718973397,1
4,0.95,8,uniform,6,0.6860292421854002,0.01862972749429916,3.577374153800335,1
4,0.95,8,gaussian,1,0.002079331101090709,0.04532802421043325,6.6152833850456645,0
4,0.95,8,gaussian,2,-0.1132841669742497,0.03701044967818462,5.7152264710740805,0
4,0.95,8,gaussian,3,-0.03901989201658118,0.04179396256878167,4.981410622417741,0
4,0.95,8,gaussian,4,0.11598132530633887,0.049056146695704364,4.365300171236597,0
4,0.95,8,gaussian,5,0.17002447501135176,0.05755952683639714,3.897861718973397,0
4,0.95,8,gaussian,6,0.15656475029086447,0.04973231032673563,3.577374153800335,0
4,0.95,8,lognormal,1,-0.11650088270089043,0.07110823662043676,6.6152833850456645,0
4,0.95,8,lognormal,2,-0.19237868971969263,0.07738125841679738,5.7152264710740805,0
4,0.95,8,lognormal,3,-0.08991385943270735,0.08170804439291748,4.981410622417741,0
4,0.95,8,lognormal,4,0.020291099083023845,0.10986283431279997,4.365300171236597,0
4,0.95,8,lognormal,5,0.13343025506668127,0.12249746110228035,3.897861718973397,0
4,0.95,8,lognormal,6,0.09281015976357443,0.08842474844957711,3.577374153800335,0
4,0.95,9,uniform,1,0.9806181552064812,0.018722734962129693,7.007162763596985,1
4,0.95,9,uniform,2,0.6287496186710033,0.018673694878562706,5.975389851103639,1
4,0.95,9,uniform,3,0.5512084997787365,0.01941664682611788,5.249203265658495,1
4,0.95,9,uniform,4,0.47609857626109253,0.021767249505274252,4.74526538046143,1
4,0.95,9,uniform,5,0.48968229808607333,0.019561092577836316,4.273662526537885,1
4,0.95,9,uniform,6,0.4864060785795128,0.019482053571889237,3.912629394253345,1
4,0.95,9,gaussian,1,0.003735562437604756,0.03724926089595497,7.007162763596985,0
4,0.95,9,gaussian,2,0.017411582154038818,0.03777515367203627,5.975389851103639,0
4,0.95,9,gaussian,3,0.08828464632263078,0.04652711745981682,5.249203265658495,0
4,0.95,9,gaussian,4,0.10505189464693299,0.042205456345634274,4.74526538046143,0
4,0.95,9,gaussian,5,0.19887712437536287,0.053616171916627174,4.273662526537885,0
4,0.95,9,gaussian,6,0.22241121642838513,0.04944500020681866,3.912629394253345,0
4,0.95,9,lognormal,1,0.0454690864812175,0.07826436561237993,7.007162763596985,0
4,0.95,9,lognormal,2,0.10148571544088636,0.07624533587541649,5.975389851103639,0
4,0.95,9,lognormal,3,0.17562905682275431,0.10144032830686221,5.249203265658495,0
4,0.95,9,lognormal,4,0.21229979578091207,0.1284111796572,4.74526538046143,0
4,0.95,9,lognormal,5,0.2767254381799713,0.10946423087385011,4.273662526537885,0
4,0.95,9,lognormal,6,0.2818184590199846,0.09447062875574293,3.912629394253345,0
4,0.99,0,uniform,1,1.295723538517218,0.015250455064875183,7.34100551853838,1
4,0.99,0,uniform,2,0.7982167909082571,0.021426139974891494,6.461614032806667,1
4,0.99,0,uniform,3,0.8529234703690518,0.021388563311513054,5.583889392552227,1
4,0.99,0,uniform,4,0.8463467801341906,0.02296213672582627,5.017024950132637,1
4,0.99,0,uniform,5,0.8805993787183697,0.026120809713012717,4.531589465488227,1
4,0.99,0,uniform,6,0.878378844378723,0.02576476647585574,4.165976078987936,1
4,0.99,0,gaussian,1,-0.0003223960562523942,0.029053752561317585,7.34100551853838,0
4,0.99,0,gaussian,2,-0.1378723382119027,0.03652819466228503,6.461614032806667,0
4,0.99,0,gaussian,3,0.10806751394899283,0.036907772491314356,5.583889392552227,0
4,0.99,0,gaussian,4,0.17947936822780086,0.057970188614592834,5.017024950132637,0
4,0.99,0,gaussian,5,0.29109595146877965,0.06470727066953312,4.531589465488227,0
4,0.99,0,gaussian,6,0.3234482941635273,0.05290176455017647,4.165976078987936,0
4,0.99,0,lognormal,1,-0.0949883822561084,0.09305209594924205,7.34100551853838,0
4,0.99,0,lognormal,2,-0.18249340011962278,0.07470730272741082,6.461614032806667,0
4,0.99,0,lognormal,3,0.12350526600994005,0.153480156369332,5.583889392552227,0
4,0.99,0,lognormal,4,0.21524834882012644,0.1639184707889585,5.017024950132637,0
4,0.99,0,lognormal,5,0.3029442068046535,0.19987736025993325,4.531589465488227,0
4,0.99,0,lognormal,6,0.3255826117936449,0.1564515137381928,4.165976078987936,0
4,0.99,1,uniform,1,1.4746861303395766,0.021005393890986216,7.658913634521006,1
4,0.99,1,uniform,2,1.0780602877970518,0.024701373037797913,6.6729957744875215,1
4,0.99,1,uniform,3,0.9526920296289694,0.02064372375687668,5.981566529098897,1
4,0.99,1,uniform,4,0.931829924836876,0.016144832370677945,5.415845608528658,1
4,0.99,1,uniform,5,0.8236696475399841,0.016029187775168513,5.081114341034739,1
4,0.99,1,uniform,6,0.8521172695238546,0.02012516015925519,4.6902335948588,1
4,0.99,1,gaussian,1,0.011339697799122028,0.032996391898721264,7.658913634521006,0
4,0.99,1,gaussian,2,-0.028774193164910145,0.0325670898537411,6.6729957744875215,0
4,0.99,1,gaussian,3,0.02210211218639735,0.030513342367534786,5.981566529098897,0
4,0.99,1,gaussian,4,0.07773692694187773,0.037428147435791634,5.415845608528658,0
4,0.99,1,gaussian,5,0.06367995078863853,0.04743636464403671,5.081114341034739,0
4,0.99,1,gaussian,6,0.09659544512650076,0.05594349135951013,4.6902335948588,0
4,0.99,1,lognormal,1,-0.029407042408508666,0.06561075704678905,7.658913634521006,0
4,0.99,1,lognormal,2,0.03343148511465799,0.09440860035557418,6.6729957744875215,0
4,0.99,1,lognormal,3,0.11278705301410685,0.11175520500396559,5.981566529098897,0
4,0.99,1,lognormal,4,0.13706082782223916,0.15565673682041314,5.415845608528658,0
4,0.99,1,lognormal,5,0.164001491687082,0.11858221325816347,5.081114341034739,0
4,0.99,1,lognormal,6,0.11504808398118982,0.12685115648035608,4.6902335948588,0
4,0.99,2,uniform,1,1.0093059070993258,0.023963606495397274,7.272301041035257,1
4,0.99,2,uniform,2,0.8532694739171349,0.021808322016886064,6.0438630404631235,1
4,0.99,2,uniform,3,0.7337115762580408,0.01764238186899346,5.3395258611920555,1
4,0.99,2,uniform,4,0.7111380138175836,0.018636230260333637,4.789857505199155,1
4,0.99,2,uniform,5,0.6565617569525921,0.0248690715079905,4.400535466594167,1
4,0.99,2,uniform,6,0.6846480434295525,0.016661354628898773,4.010559706269451,1
4,0.99,2,gaussian,1,0.005097775492758139,0.043448232948370455,7.272301041035257,0
4,0.99,2,gaussian,2,0.21786566232587035,0.035275819136445216,6.0438630404631235,0
4,0.99,2,gaussian,3,0.28390140369351347,0.045906605589298696,5.3395258611920555,0
4,0.99,2,gaussian,4,0.344394550088329,0.04488979927449099,4.789857505199155,0
4,0.99,2,gaussian,5,0.32729800691284616,0.048045658526799484,4.400535466594167,0
4,0.99,2,gaussian,6,0.40360356142306486,0.04458953978195401,4.010559706269451,0
4,0.99,2,lognormal,1,-0.16602529806699007,0.09675308294303539,7.272301041035257,0
4,0.99,2,lognormal,2,0.14973865091899974,0.11020403891146587,6.0438630404631235,0
4,0.99,2,lognormal,3,0.19249590772539182,0.11935526617130637,5.3395258611920555,0
4,0.99,2,lognormal,4,0.2894944921992355,0.13121770816120193,4.789857505199155,0
4,0.99,2,lognormal,5,0.2563897494270133,0.15993603313283006,4.400535466594167,0
4,0.99,2,lognormal,6,0.3334318900828661,0.12829940631329256,4.010559706269451,0
4,0.99,3,uniform,1,1.1800403681586191,0.025146285346465857,6.846434563994477,1
4,0.99,3,uniform,2,0.7777917519738953,0.018426249692250544,5.8608169918790445,1
4,0.99,3,uniform,3,0.6073656924993109,0.021665974893402443,5.223303877386558,1
4,0.99,3,uniform,4,0.5724176859048304,0.019942057282296727,4.668991116429926,1
4,0.99,3,uniform,5,0.6955993548601116,0.023520605808896755,4.102727390157893,1
4,0.99,3,uniform,6,0.665345247553188,0.0213744455452575,3.7673667080256026,1
4,0.99,3,gaussian,1,-0.0057749152635286904,0.035001430239413746,6.846434563994477,0
4,0.99,3,gaussian,2,-0.026581396264129253,0.041859034320095856,5.8608169918790445,0
4,0.99,3,gaussian,3,-0.05765278722987688,0.04065868798145477,5.223303877386558,0
4,0.99,3,gaussian,4,0.013871071097733001,0.04025613880904442,4.668991116429926,0
4,0.99,3,gaussian,5,0.20429049195981364,0.048511777576646806,4.102727390157893,0
4,0.99,3,gaussian,6,0.2089062675371931,0.04726104624947121,3.7673667080256026,0
4,0.99,3,lognormal,1,0.029524126844523657,0.06597686480823954,6.846434563994477,0
4,0.99,3,lognormal,2,0.09465581693667069,0.1173791371186758,5.8608169918790445,0
4,0.99,3,lognormal,3,0.07745578652218299,0.09140388756099127,5.223303877386558,0
4,0.99,3,lognormal,4,0.13121261809138485,0.12356466589640977,4.668991116429926,0
4,0.99,3,lognormal,5,0.33418061109391495,0.15539905747720456,4.102727390157893,0
4,0.99,3,lognormal,6,0.3160067554384307,0.12063582965624274,3.7673667080256026,0
4,0.99,4,uniform,1,1.1750142255296447,0.016309657040122983,6.776459211482323,1
4,0.99,4,uniform,2,1.094055244185033,0.019379112523595345,5.470906053582371,1
4,0.99,4,uniform,3,0.8639644800820525,0.023496485152656944,4.881170264353816,1
4,0.99,4,uniform,4,0.7551277686073874,0.021090077272331417,4.405473134198202,1
4,0.99,4,uniform,5,0.7596736801094077,0.018405508723545055,3.9645640381089815,1
4,0.99,4,uniform,6,0.7199776689423376,0.01806180958315346,3.6390289339966952,1
4,0.99,4,gaussian,1,-0.002731057255686231,0.026869972862509868,6.776459211482323,0
4,0.99,4,gaussian,2,0.2925772785927192,0.04383821289972173,5.470906053582371,0
4,0.99,4,gaussian,3,0.2264206971172804,0.04538986929534877,4.881170264353816,0
4,0.99,4,gaussian,4,0.2211003677364074,0.04954563778183058,4.405473134198202,0
4,0.99,4,gaussian,5,0.25982588550365593,0.050677906424906397,3.9645640381089815,0
4,0.99,4,gaussian,6,0.2621693403826879,0.04322967792969963,3.6390289339966952,0
4,0.99,4,lognormal,1,-0.08154798144163777,0.04067195852800201,6.776459211482323,0
4,0.99,4,lognormal,2,0.2732771071935307,0.0719536136289197,5.470906053582371,0
4,0.99,4,lognormal,3,0.21954937937161478,0.14823194213397098,4.881170264353816,0
4,0.99,4,lognormal,4,0.20570993760273293,0.14004073669630016,4.405473134198202,0
4,0.99,4,lognormal,5,0.25287411304471563,0.13734254229237047,3.9645640381089815,0
4,0.99,4,lognormal,6,0.24608973013363,0.10228700845077397,3.6390289339966952,0
4,0.99,5,uniform,1,1.2123239279104867,0.01632775431091981,6.653323744187273,1
4,0.99,5,uniform,2,0.7321154601785587,0.022195511837266587,5.750057035384848,1
4,0.99,5,uniform,3,0.6774332388558806,0.020577730134425598,4.992019251063278,1
4,0.99,5,uniform,4,0.6778889949588516,0.015087569913695802,4.408025741614036,1
4,0.99,5,uniform,5,0.6564738937505532,0.020778248056558805,3.9756074483115653,1
4,0.99,5,uniform,6,0.5545388456828699,0.02022092418969245,3.7156140528955697,1
4,0.99,5,gaussian,1,-0.005872189342404965,0.03558629920168682,6.653323744187273,0
4,0.99,5,gaussian,2,-0.09838209062759962,0.03476272290956655,5.750057035384848,0
4,0.99,5,gaussian,3,-0.009104878023681096,0.03753927941541206,4.992019251063278,0
4,0.99,5,gaussian,4,0.08553180707537322,0.051904803625773974,4.408025741614036,0
4,0.99,5,gaussian,5,0.1265851500746078,0.04770919101675487,3.9756074483115653,0
4,0.99,5,gaussian,6,0.06715101961781267,0.05588793563538264,3.7156140528955697,0
4,0.99,5,lognormal,1,0.09541678099805306,0.06281599104189954,6.653323744187273,0
4,0.99,5,lognormal,2,0.04109103260609803,0.07608098456885225,5.750057035384848,0
4,0.99,5,lognormal,3,0.1727652710184131,0.14041799652478362,4.992019251063278,0
4,0.99,5,lognormal,4,0.21506012406476316,0.09902804138566974,4.408025741614036,0
4,0.99,5,lognormal,5,0.29862908657807763,0.1152822693609245,3.9756074483115653,0
4,0.99,5,lognormal,6,0.21900682194100707,0.13340360980726215,3.7156140528955697,0
4,0.99,6,uniform,1,0.9974257999618734,0.015626239042755893,7.866962608372011,0
4,0.99,6,uniform,2,0.804515599824609,0.019594164393366847,6.6689595945403015,0
4,0.99,6,uniform,3,1.0285751299646764,0.015860314586546954,5.633046636417975,0
4,0.99,6,uniform,4,0.9759394981623366,0.027869717774786903,5.09663370339224,0
4,0.99,6,uniform,5,0.855392391330442,0.02304906873590367,4.783093407802809,0
4,0.99,6,uniform,6,0.8343559183480034,0.023355149971291334,4.428484381065801,0
4,0.99,6,gaussian,1,0.0028177264868647356,0.021325297876483466,7.866962608372011,0
4,0.99,6,gaussian,2,0.19783176689306803,0.04369158187201946,6.6689595945403015,0
4,0.99,6,gaussian,3,0.5527738361003918,0.048904047528095816,5.633046636417975,0
4,0.99,6,gaussian,4,0.6117300420679053,0.04424515258111015,5.09663370339224,0
4,0.99,6,gaussian,5,0.5559545792215426,0.05859298682819732,4.783093407802809,0
4,0.99,6,gaussian,6,0.5874286173905547,0.05429111613629625,4.428484381065801,0
4,0.99,6,lognormal,1,-0.4950231082355314,0.060552943971030136,7.866962608372011,0
4,0.99,6,lognormal,2,-0.17102697432018754,0.13352663295394201,6.6689595945403015,0
4,0.99,6,lognormal,3,0.24635249329106923,0.25843422601964156,5.633046636417975,0
4,0.99,6,lognormal,4,0.28044933396225424,0.17475637989399045,5.09663370339224,0
4,0.99,6,lognormal,5,0.15075132888315768,0.15784113756375803,4.783093407802809,0
4,0.99,6,lognormal,6,0.24669211428552185,0.1629746339138756,4.428484381065801,0
4,0.99,7,uniform,1,1.0975349130981247,0.02295917636448674,7.609854241843765,1
4,0.99,7,uniform,2,0.6938570149272687,0.022604698001251252,6.61978864280333,1
4,0.99,7,uniform,3,0.6542093227192378,0.024178918683996412,5.845750358181089,1
4,0.99,7,uniform,4,0.5683833216125089,0.017655231260964542,5.354261888522212,1
4,0.99,7,uniform,5,0.5302954701309881,0.018230035101935528,4.9399498832420505,1
4,0.99,7,uniform,6,0.5562520119300842,0.024077399242632747,4.5564576698771955,1
4,0.99,7,gaussian,1,-0.00536270864111188,0.029995988261593394,7.609854241843765,0
4,0.99,7,gaussian,2,-0.020751899687599717,0.03963965362337468,6.61978864280333,0
4,0.99,7,gaussian,3,0.11723909079542238,0.04820967642091644,5.845750358181089,0
4,0.99,7,gaussian,4,0.09839877425854038,0.06309614058046248,5.354261888522212,0
4,0.99,7,gaussian,5,0.13545759466557605,0.05835330030377433,4.9399498832420505,0
4,0.99,7,gaussian,6,0.2032592883976445,0.04874820838683423,4.5564576698771955,0
4,0.99,7,lognormal,1,0.2967421935357635,0.06282642531212633,7.609854241843765,0
4,0.99,7,lognormal,2,0.38560532552906146,0.12212106184175277,6.61978864280333,0
4,0.99,7,lognormal,3,0.5508901333466998,0.15352604828087785,5.845750358181089,0
4,0.99,7,lognormal,4,0.47365424677239076,0.15521797026980505,5.354261888522212,0
4,0.99,7,lognormal,5,0.49510932026639054,0.14560727779844007,4.9399498832420505,0
4,0.99,7,lognormal,6,0.5187836699163197,0.09433381728328773,4.5564576698771955,0
4,0.99,8,uniform,1,1.323123257079727,0.019438764284539372,7.3220209853990745,1
4,0.99,8,uniform,2,0.8535912840905473,0.019198032758768583,6.4013902371075115,1
4,0.99,8,uniform,3,0.9035892330521866,0.015650497183885018,5.542133208522531,1
4,0.99,8,uniform,4,0.9159948129243274,0.015394547108772026,4.949021618917794,1
4,0.99,8,uniform,5,0.928486949262493,0.020955199586708616,4.485531037663987,1
4,0.99,8,uniform,6,0.8515566481294572,0.019030773657545994,4.198507022492869,1
4,0.99,8,gaussian,1,-0.0013810475767090935,0.027843901928158374,7.3220209853990745,0
4,0.99,8,gaussian,2,-0.10171095890927528,0.025729001426217726,6.4013902371075115,0
4,0.99,8,gaussian,3,0.11762811467294831,0.03842339270562963,5.542133208522531,0
4,0.99,8,gaussian,4,0.24104437842835402,0.04458641404531423,4.949021618917794,0
4,0.99,8,gaussian,5,0.30048365342528527,0.05890585646867499,4.485531037663987,0
4,0.99,8,gaussian,6,0.22463099336939418,0.04350112239136288,4.198507022492869,0
4,0.99,8,lognormal,1,-0.17958849995919657,0.06106336248330893,7.3220209853990745,0
4,0.99,8,lognormal,2,-0.21616776112383995,0.07987252414885541,6.4013902371075115,0
4,0.99,8,lognormal,3,0.04262791686504297,0.12483932227000907,5.542133208522531,0
4,0.99,8,lognormal,4,0.20987775869592973,0.1682386019823279,4.949021618917794,0
4,0.99,8,lognormal,5,0.2175148203437569,0.12461572938844433,4.485531037663987,0
4,0.99,8,lognormal,6,0.13296455162219445,0.1209351110695435,4.198507022492869,0
4,0.99,9,uniform,1,1.2965621090955732,0.023247576593567652,7.0596981102540735,1
4,0.99,9,uniform,2,0.9823002113378747,0.0201024871467114,5.989240511645993,1
4,0.99,9,uniform,3,0.8523472312011471,0.019800097220593584,5.30596276382585,1
4,0.99,9,uniform,4,0.8046289093771675,0.016389076763625037,4.769661192193935,1
4,0.99,9,uniform,5,0.6956193578656462,0.01643029192913952,4.433101992067483,1
4,0.99,9,uniform,6,0.7160632354772734,0.018484118224105152,4.0497389961067665,1
4,0.99,9,gaussian,1,0.0017133225681567055,0.042578914144208786,7.0596981102540735,0
4,0.99,9,gaussian,2,0.06932637937515285,0.03681280020213107,5.989240511645993,0
4,0.99,9,gaussian,3,0.05545860793437196,0.031153692100282772,5.30596276382585,0
4,0.99,9,gaussian,4,0.15478254222580468,0.04700254705176032,4.769661192193935,0
4,0.99,9,gaussian,5,0.10830185028274997,0.038942370641848315,4.433101992067483,0
